"filename", "language", "Markdown", "PHP", "XML", "JSON", "MS SQL", "Properties", "JavaScript", "HTML", "Docker", "CSS", "Ini", "YAML", "HTML (Twig)", "comment", "blank", "total"
"/home/ser/Projects/Docker/site2/app/code/Application/ImageCacheView/View/ImageCacheViewRepositoryInterface.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 19
"/home/ser/Projects/Docker/site2/app/code/Application/Language/ListView/ListViewService.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 24
"/home/ser/Projects/Docker/site2/app/code/Application/Language/ListView/RepositoryException.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/ser/Projects/Docker/site2/app/code/Application/Language/ListView/RepositoryInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 14
"/home/ser/Projects/Docker/site2/app/code/Application/Language/ListView/View/LanguageDto.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/Filter.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/FilterResult.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/ListViewService.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/RepositoryException.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/RepositoryInterface.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 19
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/SearchCriteria.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/VO/Limit.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/VO/Offset.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/VO/OrderByDirection.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/VO/OrderByField.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/home/ser/Projects/Docker/site2/app/code/Application/Translate/ListView/VO/Page.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
