"filename", "language", "PHP", "HTML (Twig)", "comment", "blank", "total"
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Article/DefaultAction/PaginationForm.php", "PHP", 60, 0, 3, 11, 74
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Article/DefaultAction/ViewDto.php", "PHP", 17, 0, 1, 5, 23
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/DefaultAction.php", "PHP", 88, 0, 0, 16, 104
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/DefaultAction/PaginationForm.php", "PHP", 60, 0, 3, 11, 74
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/DefaultAction/ViewDto.php", "PHP", 20, 0, 1, 5, 26
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/DynamicAction.php", "PHP", 83, 0, 0, 15, 98
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/DynamicAction/ViewDto.php", "PHP", 27, 0, 3, 5, 35
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/New/DefaultAction.php", "PHP", 58, 0, 0, 11, 69
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Author/New/DefaultAction/ViewDto.php", "PHP", 25, 0, 3, 5, 33
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/DefaultAction.php", "PHP", 31, 0, 0, 7, 38
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/DefaultAction/ViewDTO.php", "PHP", 13, 0, 0, 5, 18
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Image/DefaultAction.php", "PHP", 78, 0, 0, 15, 93
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Image/DefaultAction/PaginationForm.php", "PHP", 60, 0, 3, 11, 74
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Image/DefaultAction/ViewDto.php", "PHP", 17, 0, 1, 5, 23
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Image/DynamicAction.php", "PHP", 103, 0, 0, 16, 119
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Image/DynamicAction/ViewDto.php", "PHP", 33, 0, 4, 5, 42
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Imagecache/DefaultAction.php", "PHP", 50, 0, 0, 10, 60
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Imagecache/DefaultAction/ViewDto.php", "PHP", 17, 0, 0, 5, 22
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Language/DefaultAction.php", "PHP", 41, 0, 0, 9, 50
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Language/View/ViewDto.php", "PHP", 15, 0, 1, 5, 21
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/DefaultAction.php", "PHP", 88, 0, 0, 16, 104
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/DefaultAction/PaginationForm.php", "PHP", 60, 0, 3, 11, 74
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/DefaultAction/ViewDto.php", "PHP", 20, 0, 1, 5, 26
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/DynamicAction.php", "PHP", 78, 0, 0, 15, 93
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/DynamicAction/ViewDto.php", "PHP", 23, 0, 3, 5, 31
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/New/DefaultAction.php", "PHP", 55, 0, 0, 12, 67
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Translate/New/DefaultAction/ViewDto.php", "PHP", 21, 0, 3, 5, 29
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Admin/Users/DefaultAction.php", "PHP", 34, 0, 0, 7, 41
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Article/DefaultAction.php", "PHP", 82, 0, 5, 16, 103
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Article/DefaultAction/Pagination.php", "PHP", 97, 0, 6, 21, 124
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Article/DefaultAction/ViewDTO.php", "PHP", 26, 0, 2, 7, 35
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Article/DynamicAction.php", "PHP", 79, 0, 1, 13, 93
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Article/DynamicAction/ViewDTO.php", "PHP", 15, 0, 0, 5, 20
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Login/Admin/DefaultAction.php", "PHP", 56, 0, 1, 10, 67
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Login/Admin/DefaultAction/ViewDTO.php", "PHP", 19, 0, 0, 5, 24
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Login/DefaultAction.php", "PHP", 52, 0, 0, 10, 62
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Login/DefaultAction/ViewDTO.php", "PHP", 18, 0, 0, 5, 23
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/PageNotFound/DefaultAction.php", "PHP", 39, 0, 0, 10, 49
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Register/DefaultAction.php", "PHP", 38, 0, 1, 8, 47
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Register/DefaultAction/ViewDTO.php", "PHP", 14, 0, 0, 5, 19
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Root/DefaultAction.php", "PHP", 39, 0, 0, 11, 50
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Root/DynamicAction.php", "PHP", 67, 0, 1, 17, 85
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/ServerError/DefaultAction.php", "PHP", 104, 0, 8, 12, 124
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/ServerErrorExample/DefaultAction.php", "PHP", 19, 0, 1, 7, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Sitemap/DefaultAction.php", "PHP", 42, 0, 3, 10, 55
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Sitemap/DefaultAction/SitemapDTO.php", "PHP", 20, 0, 9, 7, 36
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Sitemap/DefaultAction/SitemapDTOFactory.php", "PHP", 24, 0, 11, 7, 42
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/GET/Sitemap/SitemapLinkTreeInterface.php", "PHP", 8, 0, 5, 5, 18
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Api/Userinfo/DefaultAction.php", "PHP", 49, 0, 0, 9, 58
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Author/Delete/DefaultAction.php", "PHP", 85, 0, 1, 13, 99
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Author/New/DefaultAction.php", "PHP", 85, 0, 1, 13, 99
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Author/Update/DefaultAction.php", "PHP", 92, 0, 1, 13, 106
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Imagecache/Clear/DefaultAction.php", "PHP", 39, 0, 0, 8, 47
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Logout/DefaultAction.php", "PHP", 42, 0, 0, 8, 50
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Translate/Delete/DefaultAction.php", "PHP", 71, 0, 1, 13, 85
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Translate/New/DefaultAction.php", "PHP", 74, 0, 2, 13, 89
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Admin/Translate/Update/DefaultAction.php", "PHP", 84, 0, 2, 13, 99
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Api/Userinfo/DefaultAction.php", "PHP", 49, 0, 0, 9, 58
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Auth/Admin/DefaultAction.php", "PHP", 93, 0, 1, 10, 104
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Auth/DefaultAction.php", "PHP", 93, 0, 2, 11, 106
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/Actions/POST/Logout/DefaultAction.php", "PHP", 41, 0, 0, 9, 50
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/RequestMiddlewares/Admin/AdminLoginMiddleware.php", "PHP", 36, 0, 0, 10, 46
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/RequestMiddlewares/Admin/AdminRolesMiddleware.php", "PHP", 51, 0, 7, 8, 66
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Controllers/RequestMiddlewares/CsrfMiddleware.php", "PHP", 63, 0, 1, 15, 79
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/AdminUser/AdminUserRepository.php", "PHP", 110, 0, 27, 21, 158
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/ArticleOrderBy.php", "PHP", 17, 0, 0, 5, 22
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/ArticleRepository.php", "PHP", 253, 0, 49, 34, 336
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/ArticleSearchCriteria.php", "PHP", 22, 0, 0, 5, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/ArticleSearchCriteriaFactory.php", "PHP", 28, 0, 0, 8, 36
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/Filters/ArticleFilter.php", "PHP", 21, 0, 0, 6, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Article/Filters/ArticleFilterFactory.php", "PHP", 11, 0, 0, 5, 16
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Author/Repository.php", "PHP", 343, 0, 21, 48, 412
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ImageCache/ImageCacheRepository.php", "PHP", 49, 0, 0, 17, 66
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Article/AdminListView/Repository.php", "PHP", 126, 0, 4, 27, 157
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Article/ListView/ArticleListViewRepository.php", "PHP", 129, 0, 11, 22, 162
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Article/ListView/SearchCriteria.php", "PHP", 33, 0, 0, 9, 42
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Article/ListView/SearchCriteriaFactory.php", "PHP", 69, 0, 0, 12, 81
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Article/View/ArticleViewRepository.php", "PHP", 170, 0, 2, 19, 191
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Author/AdminList/Repository.php", "PHP", 87, 0, 4, 24, 115
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Author/AdminView/Repository.php", "PHP", 165, 0, 13, 29, 207
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Image/AdminList/Repository.php", "PHP", 101, 0, 4, 26, 131
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Image/AdminView/Repository.php", "PHP", 248, 0, 5, 32, 285
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Image/Converter/ImgViewRepository.php", "PHP", 50, 0, 0, 10, 60
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/ImageCacheView/ImageCacheViewRepository.php", "PHP", 47, 0, 0, 10, 57
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Language/ListView/Repository.php", "PHP", 53, 0, 1, 12, 66
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Translate/ListView/Repository.php", "PHP", 71, 0, 4, 22, 97
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/Translate/View/Repository.php", "PHP", 92, 0, 1, 19, 112
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/ReadModels/TranslateStorage/TranslateStorage.php", "PHP", 61, 0, 0, 12, 73
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Persist/Sql/Translate/Repository.php", "PHP", 193, 0, 8, 24, 225
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/DateFormatterUsesDateFormat.php", "PHP", 13, 0, 0, 6, 19
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Image/CopyImage.php", "PHP", 41, 0, 5, 11, 57
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Image/Image.php", "PHP", 51, 0, 6, 12, 69
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Image/ImageMetadataLoader.php", "PHP", 33, 0, 0, 8, 41
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Image/ImgConverter.php", "PHP", 185, 0, 12, 25, 222
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/ReadLengthFormatter.php", "PHP", 40, 0, 0, 12, 52
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Session/Site2Session.php", "PHP", 7, 0, 0, 5, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/Session/Site2SessionInterface.php", "PHP", 12, 0, 0, 5, 17
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/TokenGenerators/CouldNotGenerateException.php", "PHP", 7, 0, 0, 5, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/TokenGenerators/CsrfTokenGeneratorInterface.php", "PHP", 7, 0, 5, 4, 16
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Services/TokenGenerators/CsrfTokenGeneratorUseRandomBytes.php", "PHP", 31, 0, 0, 8, 39
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/CantCreateViewException.php", "PHP", 7, 0, 0, 5, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Classes/CreatePagination.php", "PHP", 138, 0, 11, 15, 164
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Classes/Pagination.php", "PHP", 35, 0, 0, 10, 45
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Classes/SitemapLinkTreeToHtml.php", "PHP", 57, 0, 18, 11, 86
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/CreatePaginationInterface.php", "PHP", 7, 0, 0, 4, 11
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/PaginationInterface.php", "PHP", 15, 0, 0, 9, 24
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Site2TwigView.php", "PHP", 80, 0, 13, 14, 107
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/articles.twig", "HTML (Twig)", 0, 4, 0, 0, 4
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/authors.twig", "HTML (Twig)", 0, 7, 0, 0, 7
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/images.twig", "HTML (Twig)", 0, 7, 0, 0, 7
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/languages.twig", "HTML (Twig)", 0, 4, 0, 0, 4
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/translates.twig", "HTML (Twig)", 0, 7, 0, 0, 7
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/blocks/users.twig", "HTML (Twig)", 0, 4, 0, 0, 4
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/admin/default_action/index.twig", "HTML (Twig)", 0, 10, 5, 0, 15
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/article/default_action/articles.twig", "HTML (Twig)", 0, 130, 5, 11, 146
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/article/default_action/index.twig", "HTML (Twig)", 0, 12, 0, 2, 14
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/article/default_action/zero_articles.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/default_action/authors.twig", "HTML (Twig)", 0, 99, 6, 10, 115
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/default_action/index.twig", "HTML (Twig)", 0, 12, 3, 4, 19
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/default_action/zero_authors.twig", "HTML (Twig)", 0, 1, 3, 2, 6
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/dynamic_action/blocks/articles.twig", "HTML (Twig)", 0, 26, 0, 1, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/dynamic_action/blocks/images.twig", "HTML (Twig)", 0, 16, 0, 1, 17
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/dynamic_action/blocks/translates.twig", "HTML (Twig)", 0, 29, 4, 3, 36
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author/dynamic_action/index.twig", "HTML (Twig)", 0, 89, 6, 8, 103
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author_new/default_action/blocks/translates.twig", "HTML (Twig)", 0, 21, 4, 2, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/author_new/default_action/index.twig", "HTML (Twig)", 0, 49, 5, 4, 58
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/default_action/images.twig", "HTML (Twig)", 0, 108, 7, 12, 127
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/default_action/index.twig", "HTML (Twig)", 0, 11, 3, 3, 17
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/default_action/zero_images.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/dynamic_action/blocks/articles.twig", "HTML (Twig)", 0, 36, 0, 1, 37
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/dynamic_action/blocks/image.twig", "HTML (Twig)", 0, 38, 0, 1, 39
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/dynamic_action/blocks/translates.twig", "HTML (Twig)", 0, 29, 4, 2, 35
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/image/dynamic_action/index.twig", "HTML (Twig)", 0, 145, 8, 10, 163
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/imagecache/default_action/index.twig", "HTML (Twig)", 0, 12, 0, 0, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/language/default_action/index.twig", "HTML (Twig)", 0, 43, 0, 3, 46
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate/default_action/index.twig", "HTML (Twig)", 0, 12, 3, 4, 19
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate/default_action/translates.twig", "HTML (Twig)", 0, 88, 8, 11, 107
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate/default_action/zero_translates.twig", "HTML (Twig)", 0, 1, 3, 2, 6
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate/dynamic_action/blocks/phrases.twig", "HTML (Twig)", 0, 30, 4, 3, 37
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate/dynamic_action/index.twig", "HTML (Twig)", 0, 46, 6, 4, 56
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate_new/default_action/blocks/phrases.twig", "HTML (Twig)", 0, 30, 4, 3, 37
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/translate_new/default_action/index.twig", "HTML (Twig)", 0, 26, 5, 4, 35
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/controllers/users/default_action/index.twig", "HTML (Twig)", 0, 6, 0, 0, 6
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/heads/admin/default_action/index.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/layouts/before-body-close-tag.twig", "HTML (Twig)", 0, 3, 0, 0, 3
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/layouts/footer.twig", "HTML (Twig)", 0, 7, 0, 0, 7
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/layouts/head.twig", "HTML (Twig)", 0, 15, 6, 2, 23
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/layouts/header.twig", "HTML (Twig)", 0, 28, 0, 0, 28
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/admin/layouts/message.twig", "HTML (Twig)", 0, 23, 0, 0, 23
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/base.twig", "HTML (Twig)", 0, 26, 11, 11, 48
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/base_admin.twig", "HTML (Twig)", 0, 21, 10, 9, 40
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/article/default_action/articles.twig", "HTML (Twig)", 0, 94, 3, 10, 107
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/article/default_action/index.twig", "HTML (Twig)", 0, 84, 5, 5, 94
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/article/default_action/zero_articles.twig", "HTML (Twig)", 0, 1, 3, 0, 4
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/article/dynamic_action/index.twig", "HTML (Twig)", 0, 149, 4, 10, 163
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/login/default_action/index.twig", "HTML (Twig)", 0, 33, 4, 2, 39
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/login_admin/default_action/index.twig", "HTML (Twig)", 0, 22, 4, 1, 27
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/not-found/default_action/index.twig", "HTML (Twig)", 0, 12, 0, 1, 13
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/register/default_action/index.twig", "HTML (Twig)", 0, 12, 0, 0, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/root/default_action/index.twig", "HTML (Twig)", 0, 462, 3, 1, 466
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/root/dynamic_action/about.twig", "HTML (Twig)", 0, 4, 3, 1, 8
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/root/dynamic_action/contacts.twig", "HTML (Twig)", 0, 4, 3, 1, 8
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/root/dynamic_action/index.twig", "HTML (Twig)", 0, 2, 0, 1, 3
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/server-error/default_action/index.twig", "HTML (Twig)", 0, 9, 0, 0, 9
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/controllers/sitemap/default_action/index.twig", "HTML (Twig)", 0, 5, 0, 1, 6
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/heads/article/default_action/index.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/heads/article/dynamic_action/index.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/heads/root/default_action/index.twig", "HTML (Twig)", 0, 1, 0, 0, 1
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/before-body-close-tag.twig", "HTML (Twig)", 0, 3, 0, 0, 3
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer.twig", "HTML (Twig)", 0, 9, 0, 4, 13
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer/copyrights.twig", "HTML (Twig)", 0, 7, 0, 0, 7
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer/infoline.twig", "HTML (Twig)", 0, 48, 0, 2, 50
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer/links.twig", "HTML (Twig)", 0, 49, 0, 0, 49
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer/policy.twig", "HTML (Twig)", 0, 12, 0, 0, 12
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/footer/social-links.twig", "HTML (Twig)", 0, 10, 0, 0, 10
